trial_index,window_size,batch_size,d_model,n_head,num_layers,epoch_number,lr,mae,mape,mse,rmse,r2,runtime_s,started_at
426,43,64,128,4,1,600,0.0005317588568269812,528.3284050644532,13.12924593752548,457705.9652765283,676.539699704702,0.3725967647924342,4.73249,2025-11-12T01:25:27
427,43,64,128,4,1,600,0.0005323221779046775,540.221302014323,13.30297425034451,481034.3424063083,693.566393654067,0.3406192499821925,4.533671,2025-11-12T01:25:53
428,43,64,128,4,1,600,0.0005300432010166704,516.4613599798178,12.952569094616372,441770.12672419025,664.6579020249367,0.3944409123937044,5.105605,2025-11-12T01:26:14
429,43,64,128,4,1,600,0.0005313776680107962,526.9227247259115,13.194559663153314,444128.3143644701,666.429526930245,0.3912084123456786,5.41179,2025-11-12T01:26:40
430,43,64,128,4,1,600,0.0005368077555515982,524.9689623333334,13.307213096229855,435268.7863659494,659.7490328647322,0.4033526642243398,4.991204,2025-11-12T01:27:01
431,43,64,128,4,1,600,0.0005301073288748975,528.890989921224,12.988004178852986,469418.9217423198,685.1415340951969,0.35654115849059553,4.401216,2025-11-12T01:27:21
432,43,64,128,4,1,600,0.0005317650397498634,521.1397081829427,12.839967533389022,457121.9964710058,676.1079769319438,0.37339724358371185,5.007396,2025-11-12T01:27:42
433,43,64,128,4,1,600,0.0005323734930980433,532.5021756308594,13.126386915438385,462785.60833987733,680.2834764565999,0.3656338131740968,5.282572,2025-11-12T01:28:07
434,43,64,128,4,1,600,0.0005404047020744127,526.920775077474,13.383575607070556,437600.1337578297,661.513517441503,0.40015695561002285,5.348705,2025-11-12T01:28:32
435,43,64,128,4,1,600,0.0005315233327925049,522.4744113307293,12.920315052032372,459245.8651709561,677.6768146918973,0.3704859376480335,4.592746,2025-11-12T01:28:55
436,43,64,128,4,1,600,0.0005316721997797908,521.8537279583334,12.796112364286937,463177.7190603758,680.5716120000715,0.3650963250195527,4.484573,2025-11-12T01:29:19
437,43,64,128,4,1,600,0.0005341581664245663,533.5368130820312,13.184246036958383,461254.4716509876,679.1571774272783,0.3677326281012173,5.103703,2025-11-12T01:29:40
438,43,64,128,4,1,600,0.0005331624478266117,535.5071093059896,13.45020265889849,453322.5875225453,673.292349223237,0.3786053065039766,4.809751,2025-11-12T01:30:04
439,43,64,128,4,1,600,0.0005329394610291711,529.7357130071615,13.107045656700263,474981.43995015864,689.1889725976168,0.3489163028315906,5.121193,2025-11-12T01:30:26
440,43,64,128,4,1,600,0.0005306892423271647,536.0495592571615,13.416373451507921,458176.5060384013,676.8873658433885,0.3719517681817438,4.533154,2025-11-12T01:30:53
441,43,64,128,4,1,600,0.0005316723049078001,510.59447095963543,12.573314487673706,445243.4132576207,667.2656242139412,0.3896798837569888,4.997119,2025-11-12T01:31:16
442,43,64,128,4,1,600,0.0005339051788491356,521.797972343099,12.89640496595175,453442.9359164432,673.3817163514638,0.3784403382112038,5.17389,2025-11-12T01:31:39
443,43,64,128,4,1,600,0.0005333272358600127,537.3153470175781,13.415889617290592,469828.6226614342,685.4404588740251,0.35597955846433293,4.620866,2025-11-12T01:32:02
444,43,64,128,4,1,600,0.0005334248944619387,527.0737495240886,13.041902637781186,452468.50827703305,672.6577943330717,0.37977604082340866,5.200648,2025-11-12T01:32:30
445,43,64,128,4,1,600,0.0005322571405414943,527.3299954550781,13.184998676611038,444334.10707838583,666.5839085054378,0.39092632073165545,4.883496,2025-11-12T01:32:49
446,43,64,128,4,1,600,0.0005347687017228785,522.0536650436198,13.142994693733225,437126.8245804783,661.1556734843,0.40080574704306504,4.938641,2025-11-12T01:33:13
447,43,64,128,4,1,600,0.000533743389290587,530.5685316595053,13.094610958774744,467858.10475251015,684.001538560046,0.3586806578706875,4.872935,2025-11-12T01:33:35
448,43,64,128,4,1,600,0.0005351190848275619,538.121448498698,13.55827465425562,454603.9535728614,674.2432451073288,0.3768488661985335,5.324183,2025-11-12T01:33:57
449,43,64,128,4,1,600,0.0005317023545804867,518.9632418971355,12.95989146467359,436096.36040353356,660.3759235492565,0.402218262079853,4.573243,2025-11-12T01:34:19
450,43,64,128,4,1,600,0.0005330989167093612,525.6413561321615,13.132955770435725,448611.3660069061,669.7845668622905,0.3850632420454235,4.867462,2025-11-12T01:34:49
451,43,64,128,4,1,600,0.0005330619267374363,527.0801683880209,13.091190742236527,455371.9505676203,674.8125299426652,0.37579612964778675,5.000111,2025-11-12T01:35:16
452,43,64,128,4,1,600,0.0005321313285960012,531.6687370957032,13.326087595918368,446772.0548298087,668.4100947994492,0.38758448902625997,5.33637,2025-11-12T01:35:39
453,43,64,128,4,1,600,0.0005331765067691331,527.5031115032552,13.151364195528192,457640.20982908085,676.4911010716112,0.37268689947188094,5.067017,2025-11-12T01:35:59
454,43,64,128,4,1,600,0.0005349050072996163,532.926098483724,13.22673571790785,455673.9898581532,675.0362878084061,0.37538210745359124,5.189173,2025-11-12T01:36:23
455,43,64,128,4,1,600,0.0005337714747618556,523.5082588014324,13.100255190991298,437835.8594953019,661.6916649734239,0.3998338331219373,4.830363,2025-11-12T01:36:48
456,43,64,128,4,1,600,0.000533604249731722,515.1108182089844,12.722845358981141,442455.16247469856,665.1730319809265,0.3935018954730005,5.300348,2025-11-12T01:37:06
457,43,64,128,4,1,600,0.0005349849667070757,531.4782091595052,13.172111898834437,460744.5229320821,678.7816459894023,0.3684316434086493,4.88259,2025-11-12T01:37:30
458,43,64,128,4,1,600,0.0005339284410016431,533.194565139323,13.435749649998199,456334.11605561763,675.5250669335799,0.374477235454197,5.313983,2025-11-12T01:37:51
459,43,64,128,4,1,600,0.0005342130037047678,525.7898648398437,13.069172860541773,452935.916202784,673.0051383182628,0.3791353385668833,4.970604,2025-11-12T01:38:16
460,43,64,128,4,1,600,0.0005352364049719284,536.8736762819011,13.631679644840322,447526.5133162406,668.9742247024475,0.38655031046813004,4.614029,2025-11-12T01:38:38
461,43,64,128,4,1,600,0.0005330430037951699,518.1707248561198,12.704978638636987,459865.9642088685,678.1341786172325,0.36963593312099996,5.340048,2025-11-12T01:39:00
462,43,64,128,4,1,600,0.000532963094279188,532.0199470338542,13.302887633822646,460880.65103281784,678.8819124360421,0.36824504498677235,5.438201,2025-11-12T01:39:32
463,43,64,128,4,1,600,0.0005339477692222155,531.9706102825521,13.318851716988636,452127.17637412343,672.4040276308014,0.3802439236049575,5.008874,2025-11-12T01:39:59
464,43,64,128,4,1,600,0.000532532748563878,536.8770093938803,13.448352645462172,459294.4825095311,677.7126843357228,0.3704192951355404,4.460516,2025-11-12T01:40:21
465,43,64,128,4,1,600,0.0005334805820270026,531.752562186849,13.253932208467042,453308.0523454615,673.2815550313713,0.37862523068635245,5.108129,2025-11-12T01:40:44
466,43,64,128,4,1,600,0.0005319727344902576,530.9744554973959,13.225032577021201,460041.13257061044,678.2633209680517,0.36939582002394533,4.742838,2025-11-12T01:41:10
467,43,64,128,4,1,600,0.000534350401380494,518.3776130494792,12.791386935533492,439115.8695985144,662.6581845857745,0.39807925148923196,4.77913,2025-11-12T01:41:36
468,43,64,128,4,1,600,0.0005338758045862738,521.5458157675781,12.815952557871881,467348.9357857574,683.6292385392519,0.3593786043281145,4.766874,2025-11-12T01:41:59
469,43,64,128,4,1,600,0.0005359605389126937,536.0112291790365,13.479987821003514,450771.97618997557,671.3955437668436,0.3821015724983351,5.122374,2025-11-12T01:42:23
470,43,64,128,4,1,600,0.0005351177418245511,534.4559720175781,13.361103756114426,462203.39838810376,679.8554246221058,0.3664318810059026,5.246369,2025-11-12T01:42:46
471,43,64,128,4,1,600,0.0005337447466013912,523.4885714869793,12.995513547498053,460073.744936028,678.287361621922,0.3693511164257339,4.927894,2025-11-12T01:43:16
472,43,64,128,4,1,600,0.0005330613742261952,520.2975288359376,12.706724990405222,474115.95851948444,688.56078781723,0.3501026667656699,4.433301,2025-11-12T01:43:36
473,43,64,128,4,1,600,0.0005365355563954494,535.4143460410156,13.412983852371196,450816.7478528423,671.428885179095,0.3820402014692045,4.500822,2025-11-12T01:44:00
474,43,64,128,4,1,600,0.0005352547406263116,523.9921251751302,13.118536636071429,438923.7076068586,662.5131754213335,0.39834265870782903,5.07471,2025-11-12T01:44:24
475,43,64,128,4,1,600,0.0005327979100602418,526.3570238567709,13.132010176681744,443048.2900323619,665.6187272247994,0.39268886226653155,5.157917,2025-11-12T01:44:54
476,43,64,128,4,1,600,0.0005327443431200743,527.1802151816406,13.059529366136195,451710.7369065879,672.0942916783239,0.38081476053744545,4.950913,2025-11-12T01:45:15
477,43,64,128,4,1,600,0.0005358442656585884,544.235472343099,13.659962317860227,457420.43445579614,676.3286438232496,0.3729881579012625,4.766187,2025-11-12T01:45:40
478,43,64,128,4,1,600,0.0005340636697432495,520.6150499798177,12.942907852063708,442896.6379822271,665.5047993682894,0.39289674023644827,4.839211,2025-11-12T01:46:10
479,43,64,128,4,1,600,0.0005334247999231324,528.8168016888021,13.147319126323081,453630.8631845902,673.5212418213624,0.3781827357656078,5.302781,2025-11-12T01:46:38
480,43,64,128,4,1,600,0.0005315045991409367,526.7864332220053,13.262479752644744,448606.2127662666,669.7807199123207,0.3850703058813669,5.267326,2025-11-12T01:47:01
481,43,64,128,4,1,600,0.0005345394389643979,525.4443515162761,13.238496651151666,432135.754024598,657.3703324797964,0.40764728735818123,4.779354,2025-11-12T01:47:30
482,43,64,128,4,1,600,0.0005326271255942676,519.5884148300782,12.959669158825573,440994.58371373295,664.0742305749659,0.39550399269135694,4.968654,2025-11-12T01:48:00
483,43,64,128,4,1,600,0.0005352772229062071,528.4655240195312,13.089470292344082,453254.35039140563,673.2416730947407,0.3786988429664355,5.228268,2025-11-12T01:48:28
484,43,64,128,4,1,600,0.0005356495337372475,533.3292900742189,13.50946110560952,442931.5949761138,665.5310623675756,0.39284882272450494,5.40829,2025-11-12T01:48:51
485,43,64,128,4,1,600,0.000532962395820521,536.3220268906251,13.495077196487449,459743.9252144063,678.0441911958293,0.36980321881477685,5.329858,2025-11-12T01:49:19
486,43,64,128,4,1,600,0.0005308483457530527,529.7337191920574,13.094478737638541,473724.0027872138,688.2761094119232,0.3506399424691583,4.71314,2025-11-12T01:49:42
487,43,64,128,4,1,600,0.0005321250491696196,525.8904809934896,13.366899932810236,435064.295111987,659.5940381113121,0.40363297185421776,4.692519,2025-11-12T01:50:08
488,43,64,128,4,1,600,0.0005318659446977813,524.0127245403646,12.937669545475952,452192.6602655188,672.4527197249772,0.38015416116262046,5.221204,2025-11-12T01:50:33
489,43,64,128,4,1,600,0.0005339955856977122,525.0518175579427,12.998725544880147,445167.06112260465,667.20840906167,0.38978454391035844,5.356068,2025-11-12T01:51:01
490,43,64,128,4,1,600,0.000534376286514433,524.5320319947917,13.105607777605229,437862.6423111709,661.711902803003,0.399797120414219,4.695273,2025-11-12T01:51:29
491,43,64,128,4,1,600,0.0005342167753337586,529.527210217448,13.3824334921466,440131.99116125656,663.4244426920495,0.3966863966780795,4.315572,2025-11-12T01:51:54
492,43,64,128,4,1,600,0.000534217493059785,537.8922716595052,13.355795990336883,464761.5240609981,681.7342033820792,0.3629253146838496,5.042958,2025-11-12T01:52:22
493,43,64,128,4,1,600,0.0005364465558182556,527.7495511191406,13.17434877522598,452188.33023709507,672.4495001389287,0.38016009657541316,5.447896,2025-11-12T01:52:50
494,43,64,128,4,1,600,0.0005312096689143145,534.2767963190105,13.548521523066572,452307.9277969726,672.5384210563532,0.3799961574929396,5.058687,2025-11-12T01:53:29
495,43,64,128,4,1,600,0.0005335310738684548,523.2653388795574,12.99857218072082,441077.5900763291,664.1367254386172,0.39539021121506757,5.172405,2025-11-12T01:53:58
496,43,64,128,4,1,600,0.0005331895588534965,518.5601453802084,12.87690405770272,439523.16812408745,662.9654350900109,0.39752094455852494,4.866153,2025-11-12T01:54:32
497,43,64,128,4,1,600,0.0005344716520987292,522.4689216432292,12.911540633808801,449150.5825720895,670.1869758299466,0.38432410765972846,5.483184,2025-11-12T01:55:02
498,43,64,128,4,1,600,0.00053661368499687,528.3667249700521,13.375523112712242,442335.1224498432,665.0827936804885,0.3936664410670331,5.435673,2025-11-12T01:55:37
499,43,64,128,4,1,600,0.0005354879762868151,539.7788174765625,13.530334438878933,462127.68046529713,679.7997355584196,0.3665356718090296,4.973717,2025-11-12T01:56:04
