trial_index,test_size,window_size,batch_size,d_model,n_head,num_layers,epoch_number,lr,mae,mape,mse,rmse,r2,runtime_s,started_at
229,12,24,32,1024,4,8,1300,0.0030936553586211808,857.1003877246757,53.797808573107865,758212.3391283998,870.7538912507941,-31.13953789675697,28.411232,2025-11-21T03:39:09
230,12,24,32,1024,8,9,300,0.0066585571975407406,1049.2527314746756,65.65569514963471,1124522.5589976783,1060.4350800485988,-46.66690481746906,7.682322,2025-11-21T03:39:41
231,12,24,32,1024,4,5,1505,0.001736900471207846,937.3924206022798,58.752699463458846,902295.8343896628,949.8925383377126,-37.24703142761913,20.780411,2025-11-21T03:39:51
232,12,24,32,1024,8,9,433,0.006207262025414172,1067.1568045541026,66.76057108183734,1162414.9199379736,1078.1534769864509,-48.273107865863366,10.954108,2025-11-21T03:40:14
233,8,24,32,1024,4,6,1452,0.0019301574413697815,917.0233073840027,60.024654371522644,854591.026969902,924.4409267064618,-61.5648631662924,26.913026,2025-11-21T03:40:28
234,12,24,32,1024,4,6,997,0.005252810943767712,796.3364106738944,50.04801088789693,657742.9271305079,811.0135184634765,-26.88078304968726,16.60661,2025-11-21T03:40:58
235,12,24,32,1024,4,6,1499,0.0021559311633267074,908.7719168587902,56.98650255055707,849457.6298098011,921.6602572584982,-35.00729541851749,24.838269,2025-11-21T03:41:18
236,12,24,32,1024,8,9,368,0.005958912503314265,821.8977713509777,51.62542469862237,699107.2054013737,836.1263094780439,-28.634155713849825,9.40164,2025-11-21T03:41:47
237,12,24,32,1024,4,6,1538,0.002512778574470968,941.9714814746757,59.03527684267341,910901.5364022059,954.411617910326,-37.61181484208884,25.475541,2025-11-21T03:41:59
238,12,24,64,1024,4,6,1464,0.0021439413395412093,907.3706310514985,56.900028472334554,846912.7211558964,920.2786106152291,-34.89942037625693,24.263919,2025-11-21T03:42:27
239,12,24,64,1024,4,5,1461,0.0016630229197497218,933.5834809863944,58.51764596925927,895169.373091008,946.1339086466609,-36.944950913813216,20.30651,2025-11-21T03:42:54
240,8,24,32,1024,4,6,1607,0.0019128353427244353,804.5545573840027,52.730740016892696,660967.3164917754,812.998964631429,-47.38961375516039,29.696962,2025-11-21T03:43:17
241,12,24,32,1024,8,8,1504,0.004613530578323982,840.824610543686,52.79341450513188,730577.1951351818,854.7380856936128,-29.96812362160369,33.236088,2025-11-21T03:43:49
242,12,24,32,1024,8,6,1332,0.0027306676400796256,938.5305635059257,58.822934832181694,904430.883125361,951.0157112925954,-37.33753309346022,22.239722,2025-11-21T03:44:25
243,12,24,64,1024,4,5,1379,0.0014546973521993936,931.0464733366548,58.361084975327735,890438.7890522961,943.630642281341,-36.744428214379504,19.150342,2025-11-21T03:44:50
244,12,24,32,1024,4,5,1494,0.0020835999383834684,896.9072724903007,56.25432769509945,828034.0187714457,909.96374585554,-34.09917915171534,20.689335,2025-11-21T03:45:13
245,8,24,64,512,8,9,1887,0.000726567098918514,899.1689067492371,58.866746732804344,822164.0223383398,906.7326079602188,-59.1908725162152,27.631592,2025-11-21T03:45:37
246,12,24,64,1024,4,5,1673,0.001666200073805683,887.9133353158214,55.699302290729676,811981.3652303619,901.1000861338111,-33.418730100437365,23.082313,2025-11-21T03:46:07
247,12,24,64,1024,4,6,1523,0.0031514177032291994,1010.8650361621754,63.28675741998552,1045439.3858257675,1022.4673030595001,-43.314682082507744,25.23846,2025-11-21T03:46:33
248,8,24,32,1024,4,3,1709,0.0011832807970025502,929.9914775500183,60.86567044694989,878543.1408836134,937.3063217985961,-63.31840454721258,16.110669,2025-11-21T03:47:01
249,12,24,64,1024,4,5,1343,0.0025369370413572965,893.4555716439464,56.041319398039015,821854.1800888474,906.5617353985593,-33.837224618288026,18.593542,2025-11-21T03:47:20
250,8,24,32,1024,4,5,1474,0.001877089996731811,837.3072734484558,54.854845859987854,714742.7602131761,845.4246035059401,-51.326529978193214,22.772076,2025-11-21T03:47:42
251,8,24,32,1024,8,5,1646,0.001555038125769353,842.2899089465027,55.17798356177717,723111.5713975148,850.3596717845425,-51.93921313316288,25.394727,2025-11-21T03:48:07
252,12,24,64,1024,4,6,1550,0.002777275449185655,865.4825288379569,54.31507827294296,772651.3009353505,879.0058594431271,-31.751584860695566,25.622613,2025-11-21T03:48:36
253,8,24,64,1024,8,10,2000,0.0007355943223026316,825.7098308215027,54.102718923050205,695456.0053996814,833.9400490441033,-49.91454092407619,60.958004,2025-11-21T03:49:05
254,8,24,32,1024,4,2,1630,0.001272436679132186,863.8679729113464,56.57742744889216,759929.3324755952,871.7392571609903,-54.63465236812278,10.404299,2025-11-21T03:50:10
255,4,24,32,512,8,8,1868,0.001149625560005507,836.8331999518701,57.07754314907289,705139.1963980678,839.725667345037,-144.40775777280317,25.413886,2025-11-21T03:50:23
256,12,24,32,512,8,5,300,0.004054954324847393,909.6165823861339,57.03862570479941,850993.4671260564,922.4930715870208,-35.072397368303456,2.969058,2025-11-21T03:50:52
257,12,24,64,512,8,9,1316,0.002406636957925362,915.1433361296235,57.37968868941812,861078.5803048561,927.943198856943,-35.499890908669364,19.357385,2025-11-21T03:50:59
258,12,24,32,1024,4,6,1593,0.0023582929605887883,955.1018525684257,59.845563348155586,935810.8132702493,967.3731509971989,-38.66768350389615,26.250912,2025-11-21T03:51:21
259,12,24,32,1024,8,9,354,0.006598065067813421,948.5749564095714,59.44278276792853,923385.7015590224,960.9296028112686,-38.14100076859079,9.007741,2025-11-21T03:51:50
260,12,24,32,1024,4,6,1515,0.0019381802274540134,956.2019298796235,59.91345002995215,937913.3927489325,968.459288121567,-38.756808844316964,25.072989,2025-11-21T03:52:02
261,12,24,32,1024,8,8,300,0.006403406080856239,683.7823945606132,43.10220610343221,491149.6325479378,700.8206850171717,-19.819131282403905,6.787923,2025-11-21T03:52:30
262,12,24,32,1024,8,10,491,0.0066933838980075605,490.88947056972773,31.198617436925772,264563.7297938688,514.3575894199179,-10.21447855833098,13.615996,2025-11-21T03:52:41
263,8,24,64,1024,4,5,1362,0.002684216811892186,968.3152995715027,63.35108414062716,951293.800068656,975.3429140915804,-68.64450193593471,21.045477,2025-11-21T03:52:57
264,12,24,32,1024,4,5,1552,0.0021430738402731745,903.8689424121757,56.68393635073207,840570.3295479155,916.8262264725608,-34.63057545654076,21.505723,2025-11-21T03:53:21
265,12,24,32,1024,4,5,1599,0.002227860367428763,1009.3781994108734,63.1950035524038,1042435.6195774978,1020.9973651178037,-43.18735672233194,22.198414,2025-11-21T03:53:45
266,12,24,64,1024,4,6,1506,0.0017337843678108282,899.3281709278007,56.40372243966419,832382.4751080855,912.3499740275579,-34.28350400375413,24.934885,2025-11-21T03:54:10
267,12,24,64,1024,4,5,1548,0.0020623075757301816,920.9201712533214,57.736182184945896,871685.2163618049,933.6408390606127,-35.94949105880842,21.3925,2025-11-21T03:54:38
268,4,24,64,512,8,6,1637,0.0008301146522836406,755.9757780768701,51.583858545232886,576348.7427530561,759.176358136274,-117.84969493538946,16.716397,2025-11-21T03:55:03
269,12,24,32,1024,4,5,1542,0.001971790578091383,887.8889619434257,55.697797997196886,811938.0732315845,901.0760640653954,-33.416895014454816,21.318306,2025-11-21T03:55:24
270,12,24,32,1024,8,9,421,0.006261792977220173,1010.9266206348317,63.290557899638024,1045563.89973587,1022.5281901912875,-43.31996004928024,10.688131,2025-11-21T03:55:48
271,4,24,64,1024,8,6,2000,0.0010681657386206694,785.7877897956201,53.60937227365885,622311.8424482668,788.8674428877559,-127.3278111727337,40.273189,2025-11-21T03:56:03
272,12,24,32,1024,4,5,1464,0.0020513200906648464,865.4697928353527,54.31429170624098,772629.2239537366,878.9933014271136,-31.750649048983455,20.349924,2025-11-21T03:56:49
273,12,24,32,1024,8,9,429,0.006107277859437966,947.9163056934257,59.40213706372304,922136.5870900826,960.2794317749822,-38.088052590699064,10.772371,2025-11-21T03:57:13
274,12,24,32,1024,8,9,406,0.006882176572531664,964.1426240528007,60.403477140586304,953162.2640060306,976.3002939700626,-39.403186712835506,10.244941,2025-11-21T03:57:29
275,12,24,64,1024,4,6,1491,0.001983835250209884,879.2382864876964,55.163957295718944,796651.2254442141,892.5532059458495,-32.768907375070135,24.680489,2025-11-21T03:57:43
276,12,24,32,1024,4,6,1431,0.001987019957150838,881.515284371811,55.30447283139649,800660.4595837811,894.7963229605837,-32.938853082777435,23.625914,2025-11-21T03:58:10
277,12,24,32,512,8,6,780,0.008608847614409996,1008.5914765918629,63.14646354831211,1040848.5096273321,1020.2198339707634,-43.12008139884102,8.875405,2025-11-21T03:58:37
278,12,36,64,256,4,1,300,0.01,538.7437389616548,34.15991947496859,314254.3626376178,560.5839478950658,-12.32079349806326,1.018047,2025-11-21T03:58:51
279,12,24,32,1024,8,9,454,0.007332493393079127,869.1669770801444,54.5424480377681,779042.4903800585,882.6338370921763,-32.0224982509995,11.400638,2025-11-21T03:58:55
280,12,24,32,1024,8,5,1399,0.002327087511058729,941.3843639616548,58.99904514459485,909795.776713816,953.8321533235373,-37.56494326855237,19.621246,2025-11-21T03:59:10
281,12,24,32,1024,8,9,675,0.009614064466971904,997.4900361621754,62.461374654072486,1018577.6367334292,1009.2460734297802,-42.17605091235452,16.916648,2025-11-21T03:59:34
282,12,24,64,1024,4,6,1612,0.0018967175608677349,972.1273652637382,60.896222177092305,968622.8684345786,984.1863992326752,-40.05853964801629,26.642687,2025-11-21T03:59:54
283,12,24,32,1024,8,9,417,0.005798895764523955,1075.961146188217,67.3038942680914,1181283.6435608335,1086.8687333624212,-49.07292610495648,10.5712,2025-11-21T04:00:24
284,12,24,64,1024,4,6,1459,0.002007486627982267,872.131495309311,54.72539093449546,784204.5980260618,885.5532722688465,-32.24131261968489,24.090303,2025-11-21T04:00:38
285,12,24,32,1024,8,8,506,0.00834817425045962,466.3149466439465,29.682102165020364,241040.87577969072,490.9591386049258,-9.21737838069785,11.430188,2025-11-21T04:01:06
286,8,24,32,1024,4,7,1398,0.0023917993406382117,867.0086589465027,56.78106393257802,765363.29537262,874.8504417171085,-55.03247440740689,30.178759,2025-11-21T04:01:20
287,12,24,32,1024,8,9,445,0.006336077816917341,969.8245291634777,60.75411263554533,964150.8937126888,981.9118563866559,-39.868979028081334,11.264435,2025-11-21T04:01:53
288,12,24,64,1024,4,6,1559,0.001989925654167275,841.6819510384777,52.84632377478747,732019.7810427697,855.581545524896,-30.029272777392354,25.820763,2025-11-21T04:02:09
289,12,24,32,1024,8,10,481,0.006268117883841019,814.4167532845714,51.16376475396201,686865.9126902608,828.7737403479075,-28.115264803361114,13.48899,2025-11-21T04:02:38
290,12,24,32,1024,8,9,342,0.006819980001397368,973.7365368132173,60.99552539501579,971754.0896525793,985.7758820607143,-40.191267642280735,8.751714,2025-11-21T04:02:56
291,12,24,32,1024,4,5,1525,0.002608118161332756,941.1855724577485,58.98676994826909,909421.1504687058,953.6357535603968,-37.54906339720172,21.18206,2025-11-21T04:03:08
292,12,24,32,1024,8,8,580,0.0055640899597085075,893.3763480111339,56.03642911942668,821712.5526171145,906.4836196077205,-33.83122123208593,13.023988,2025-11-21T04:03:33
293,12,24,32,1024,4,5,1539,0.003027104717097785,934.1018729134777,58.54963662190055,896137.5789005955,946.6454346272398,-36.9859917749325,21.311734,2025-11-21T04:03:49
294,8,24,64,1024,4,6,1530,0.0022606433043828394,838.1891704211121,54.91203942056128,716220.3780599585,846.2980432802374,-51.434706820072535,28.28461,2025-11-21T04:04:13
295,8,24,64,1024,4,1,1749,0.0023419137117225144,673.2063670763855,45.22152396859899,612903.1933975238,782.88134056032,-43.87082501329638,5.857205,2025-11-21T04:04:45
296,12,24,32,1024,4,6,1327,0.002026132946959864,902.7112072233735,56.61249147917068,838478.7856900967,915.6848724807551,-34.54191790032324,22.027954,2025-11-21T04:04:55
297,12,24,32,1024,8,6,1448,0.0025204883507006816,877.1428681934257,55.03464729946711,792970.8757131998,890.4891216141833,-32.612902607607204,24.211838,2025-11-21T04:05:22
298,8,24,64,1024,4,6,1171,0.0020769815639267836,847.3499370226746,55.50614056720185,731661.1945959071,855.3719627132439,-52.56513358943935,21.670261,2025-11-21T04:05:51
299,12,24,32,1024,8,10,2000,0.00029390056176581165,897.9227957650402,56.316994846567546,829856.626498769,910.9646680847557,-34.17643688955507,55.184658,2025-11-21T04:06:16
300,12,24,32,1024,8,9,300,0.005388197537117018,1093.064621123113,68.35936495466017,1218381.5487441604,1103.8032201185863,-50.645453308748024,7.695335,2025-11-21T04:07:17
301,12,24,32,1024,8,9,418,0.006054718585028218,952.4944510384777,59.68465822485304,930836.9367367321,964.7989099997637,-38.45684798316784,10.496193,2025-11-21T04:07:29
302,12,24,32,1024,8,9,417,0.0064355352561484514,927.198389840561,58.12361685045494,883288.1307249586,939.8340974475009,-36.44132202309487,10.562373,2025-11-21T04:07:45
303,8,24,32,1024,4,6,1434,0.0022316198952942318,830.6004558215027,54.41988969173583,703556.3978952949,838.7826881232677,-50.50757306703967,26.417008,2025-11-21T04:07:59
304,12,24,32,1024,8,9,300,0.0063339940642728075,1025.88617467129,64.21372502608772,1076033.7194662632,1037.320451676464,-44.61153217940154,7.679033,2025-11-21T04:08:29
305,12,24,64,1024,4,4,1949,0.0026625222398605486,943.713038278061,59.142749815283494,914185.5615256665,956.1305149014263,-37.75101997561475,21.716585,2025-11-21T04:08:40
306,12,24,32,1024,4,4,1768,0.002846094770617405,866.0598603809257,54.3507053448565,773650.9462536391,879.5742983134734,-31.79395839767517,19.691678,2025-11-21T04:09:08
307,12,24,32,512,8,6,1512,0.0027145470617184527,850.2636771126964,53.37592124334104,746540.183648271,864.0255688625604,-30.644771900437686,16.156356,2025-11-21T04:09:33
308,12,24,32,1024,8,9,309,0.0049602384498053905,870.3101859017589,54.612996856115956,781031.0968434847,883.7596374826611,-32.106792438121914,7.943527,2025-11-21T04:09:54
309,8,24,32,1024,8,3,1582,0.0011334603707086127,806.6197124132996,52.86467447734011,664294.7902740218,815.042814994416,-47.63321910006299,14.861137,2025-11-21T04:10:07
310,12,24,32,1024,4,6,1555,0.0018017920578900044,966.3741100554048,60.541183793316236,957470.1736355149,978.504048860052,-39.585792847881756,25.670011,2025-11-21T04:10:26
311,8,24,32,1024,8,7,1502,0.005460845084229626,839.4157024035339,54.99164378527721,718280.8602936598,847.5145192229215,-51.585555337011904,32.275291,2025-11-21T04:10:57
312,4,24,64,512,4,7,1296,0.0005059564748245602,878.6336760260889,59.917579626012284,776846.20019892,881.3887906020361,-159.19456113382589,15.896698,2025-11-21T04:11:33
313,12,24,64,512,4,5,1395,0.0033475661490187355,886.2019095345714,55.59368825260209,808945.0744201494,899.4137392880706,-33.2900260705444,12.616364,2025-11-21T04:11:54
314,12,24,64,512,8,9,1345,0.0014533213667760568,954.2551728809257,59.793314015646324,934194.1994606159,966.5372209390675,-38.5991575539507,21.560429,2025-11-21T04:12:11
315,8,24,32,512,4,7,989,0.0009133203022827326,882.1140361437683,57.760689937859944,791784.4460051345,889.8227048154787,-56.96677470058968,12.225216,2025-11-21T04:12:37
316,12,24,64,512,4,8,887,0.0014823135205589756,918.3335420215507,57.576559701971874,866927.7836628282,931.0895680131038,-35.74783028302126,12.121412,2025-11-21T04:12:54
317,8,24,32,512,4,6,1072,0.002602725783068337,871.4685283312683,57.07029909738057,773116.6811554492,879.2705392286547,-55.6001020857575,10.564407,2025-11-21T04:13:11
318,12,24,64,512,4,6,1134,0.0021571276300597084,882.8489635710298,55.38677603057425,803013.5898458046,896.1102554071149,-33.03859891297489,11.659997,2025-11-21T04:13:25
319,8,24,64,512,4,7,1152,0.0013873405094188475,924.4324260363464,60.50515651629907,868234.5895100427,931.7910653735861,-62.56371243627744,14.464118,2025-11-21T04:13:41
320,8,24,64,512,8,7,1399,0.0019276910063894404,884.7415996203308,57.93109490439568,796426.9772873297,892.4275753736713,-57.30665579604847,17.498256,2025-11-21T04:14:00
321,8,24,64,512,4,6,1090,0.001761383568289239,880.8665691027527,57.67978833214542,789585.1932472615,888.5860640631618,-56.8057667523173,12.070225,2025-11-21T04:14:22
322,8,24,64,512,4,7,1162,0.0021492809306856812,871.0071635851746,57.040378672623326,772312.7802900176,878.8132795366815,-55.54124826438831,14.080561,2025-11-21T04:14:40
323,8,24,64,512,4,8,1115,0.0011506902410085625,832.7400432238464,54.558647761950986,707115.251089271,840.9014514729245,-50.76811776746733,15.85232,2025-11-21T04:14:58
324,12,24,32,1024,8,7,1200,0.0010437136627407095,869.0465140267589,54.53501399417352,778833.0907114843,882.5152070709514,-32.01362209819058,23.339122,2025-11-21T04:15:18
325,12,24,32,512,4,6,2000,0.003311964901130095,188.74525260516998,12.538060026783063,58434.4188637791,241.73212211822224,-1.4769515380167912,22.593981,2025-11-21T04:15:46
326,4,24,32,512,8,7,926,0.001889243405662227,811.2311491706201,55.33806673780282,662945.369241066,814.2145719901272,-135.70690859282183,11.881156,2025-11-21T04:16:13
327,8,24,64,512,8,8,1153,0.0013519264923763455,900.0272136340027,58.922409950954616,823708.2659661935,907.58375148864,-59.30392705133553,15.082721,2025-11-21T04:16:31
328,8,24,64,512,8,8,1487,0.0015590685765296231,861.1513896593933,56.40120357855197,755240.9970974085,869.0460270304494,-54.29141794117827,20.74969,2025-11-21T04:16:51
329,8,24,64,512,8,9,837,0.0013196483868499068,896.5883403429871,58.69938946338713,817529.9391760931,904.1736222518842,-58.85160991012959,13.598046,2025-11-21T04:17:17
330,8,24,64,512,4,7,822,0.001274879586567152,874.9689555773621,57.297311532404514,779229.9566148925,882.7400277629266,-56.04765679970535,9.585225,2025-11-21T04:17:35
331,12,24,64,1024,4,4,1272,0.0013606778109638352,708.6475679004569,45.5501970882823,617119.9749835171,785.5698409330115,-25.15883414087999,14.240228,2025-11-21T04:17:49
332,8,24,64,512,8,8,1296,0.0008250327795692322,899.6883464465027,58.900433855868314,823098.421186502,907.2477176529583,-59.25928013369896,17.777679,2025-11-21T04:18:07
333,12,24,32,1024,8,4,1727,0.0035132721316606733,936.3405203744152,58.687785500367184,900324.8413722386,948.8544890404632,-37.163483849310694,19.438998,2025-11-21T04:18:30
334,8,24,64,512,8,6,756,0.0047733942790527135,905.3050456652527,59.26469218325522,833236.5063913721,912.8178933343562,-60.001492365741555,8.147698,2025-11-21T04:18:54
335,12,24,64,512,8,8,1012,0.0023101993949658705,912.2166393522798,57.199079745456515,855730.453113494,925.0569999267581,-35.27319143719802,14.990932,2025-11-21T04:19:07
336,4,24,32,1024,8,6,1060,0.0019885338451081937,815.0861296393701,55.59998511491222,669214.7905868692,818.0554935863883,-136.99973489588777,21.465082,2025-11-21T04:19:26
337,8,24,64,512,8,8,753,0.0014868240859744178,787.3878093371277,51.61742818581592,633638.8429771279,796.0143484744027,-45.388888084016884,10.436615,2025-11-21T04:19:53
338,12,24,64,512,8,7,1114,0.001667545609721061,947.4745739225923,59.37487758549042,921299.3414917429,959.8433942533245,-38.05256294584883,13.745823,2025-11-21T04:20:08
339,8,24,64,512,8,9,1374,0.0007570736556651404,894.0595927843933,58.53539298813033,813001.8366348995,901.6661447758253,-58.520106176820796,21.535242,2025-11-21T04:20:26
340,4,24,64,1024,4,6,886,0.0028748213959174066,790.7470183112451,53.9463160237451,630130.2211873571,793.8074207182477,-128.94005018550857,18.10535,2025-11-21T04:20:52
341,4,24,16,1024,4,4,1648,0.001834290290614026,677.8524870612451,46.27593970398203,464333.38607149664,681.4201244984599,-94.7508487297228,31.101007,2025-11-21T04:21:14
342,8,24,64,512,8,7,1186,0.001977657681607469,878.9959636340027,57.55847431309243,786293.1847692758,886.7317434090627,-56.564757832883956,14.320648,2025-11-21T04:21:50
343,8,24,32,512,8,7,1072,0.0022725914527859524,878.0144267687683,57.49481934109299,784568.6373330359,885.7587918463107,-56.43850320234483,13.616404,2025-11-21T04:22:11
344,12,24,64,1024,8,5,1219,0.0025186592750395297,832.0677339160819,52.25302184414053,715927.9731395184,846.1252703586617,-29.347164028636822,17.146935,2025-11-21T04:22:29
345,8,24,64,1024,8,6,1168,0.0020379712984495836,830.8030925402527,54.43303125213965,703893.0592588545,838.9833486183468,-50.53222014555998,21.639329,2025-11-21T04:22:52
346,12,24,64,1024,4,5,1571,0.007323723861922463,1166.8999075814465,72.91582600406451,1385247.7834187855,1176.9654979729803,-57.71867461661974,21.773578,2025-11-21T04:23:20
347,12,24,64,1024,4,5,1753,0.00622842004001801,991.6198375944672,62.09912535024055,1006901.4571282547,1003.4447952569462,-41.68111433912329,24.213755,2025-11-21T04:23:46
348,12,24,64,1024,4,5,1613,0.009954825026355966,786.1721650684257,49.4207668835893,641657.9376189865,801.0355407964034,-26.19896332281661,22.298881,2025-11-21T04:24:16
349,8,24,32,512,8,7,1304,0.0011236788391896897,856.9310222277527,56.12750088396554,747990.0575407081,864.8641844478866,-53.76057450042681,16.700399,2025-11-21T04:24:42
350,12,24,64,512,8,8,1200,0.000914603626736866,818.5813040658214,51.420762818851614,693666.619275344,832.8665074760444,-28.403537040221916,16.538828,2025-11-21T04:25:04
351,12,24,64,1024,4,5,1564,0.00423564209178864,922.5801647429048,57.83862260414109,874745.4602819394,935.2782795948698,-36.0792104268123,21.730715,2025-11-21T04:25:27
352,12,24,32,512,4,6,762,0.002408544268520049,935.8618012988944,58.65824352312765,899428.5914260115,948.3820914726361,-37.12549309444532,7.888176,2025-11-21T04:25:55
353,12,24,64,512,8,6,1568,0.0040597199887511546,928.7762300098319,58.2211031370624,886221.8822509199,941.393585197456,-36.56567955921291,18.098689,2025-11-21T04:26:08
354,8,24,64,256,8,9,1639,0.0021110162305313855,676.6995769152527,44.43898539748111,471581.5980816889,686.717990212641,-33.52462900334371,26.419291,2025-11-21T04:26:31
355,8,24,64,512,4,6,903,0.008132210464916821,854.3804546007996,55.96209275667776,743625.3992412069,862.3371725961991,-53.441036568646574,9.480727,2025-11-21T04:27:03
356,12,24,64,1024,4,6,1414,0.005807649652972432,823.2419485970714,51.708391286102675,701319.3673377876,837.4481281475215,-28.72792609810771,23.374116,2025-11-21T04:27:18
357,12,24,32,1024,8,5,1934,0.00409319822326169,937.9975841764985,58.79004365596675,903430.7071024016,950.4897196195242,-37.29513706066777,26.946764,2025-11-21T04:27:45
358,4,24,64,512,4,7,582,0.0013800150775411422,856.5143522956201,58.4147368192627,738466.2275447669,859.3405771548129,-151.2801723216183,7.924309,2025-11-21T04:28:18
359,8,24,64,1024,8,8,1058,0.0009694434236779558,773.4321513781433,50.71236478959267,611856.585996117,782.2126219872171,-43.79420257426842,26.043522,2025-11-21T04:28:31
360,12,24,64,512,8,6,1102,0.0027461756076186824,903.8885957324882,56.68514856515478,840605.8281167308,916.8455857540738,-34.63208019016068,11.073488,2025-11-21T04:29:01
361,12,24,32,1024,8,9,398,0.005423336238857568,627.3630830371757,39.62052169636967,417175.7024485208,645.89140143566,-16.68348206237763,10.009203,2025-11-21T04:29:19
